symbol,bids,asks,timestamp,Mid_Price,Quoted_Spread,First_Layer_Liquidity
ETHBTC,"[['0.06255000', '44.05080000'], ['0.06254000', '46.72110000'], ['0.06157000', '24.33570000']]","[['0.06258000', '80.64570000'], ['0.06259000', '87.60000000'], ['0.06260000', '60.62360000']]",1693386386300,0.062565,3.0000000000002247e-05,124.69650000000001
ETHBTC,"[['0.06257000', '21.14590000'], ['0.06256000', '38.17360000'], ['0.06255000', '45.05080000'], ['0.06254000', '41.46810000'], ['0.06157000', '24.33400000']]","[['0.06258000', '80.63900000']]",1693386387300,0.06257499999999999,9.999999999996123e-06,101.7849
ETHBTC,"[['0.06255000', '45.22330000']]",[],1693386389300,,,
ETHBTC,[],"[['0.06258000', '79.62000000']]",1693386390300,,,
ETHBTC,[],"[['0.06258000', '79.46280000']]",1693386391300,,,
ETHBTC,"[['0.06255000', '51.04760000'], ['0.06254000', '35.64380000'], ['0.06250000', '84.66280000'], ['0.06247000', '135.03590000'], ['0.06157000', '24.33400000']]",[],1693386392300,,,
ETHBTC,"[['0.06253000', '54.14870000'], ['0.06235000', '4.05520000'], ['0.06160000', '17.61690000'], ['0.06159000', '66.86570000'], ['0.06111000', '137.76180000']]","[['0.06297000', '5.29800000'], ['0.06369000', '29.53130000'], ['0.06450000', '59.47380000']]",1693386393300,0.06275,0.00043999999999999595,59.4467
ETHBTC,"[['0.06243000', '3.64580000'], ['0.06237000', '4.98640000']]","[['0.06270000', '98.02120000']]",1693386394300,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,[],"[['0.06258000', '79.45820000']]",1693386395300,,,
ETHBTC,"[['0.06244000', '4.32850000'], ['0.06157000', '24.33400000']]","[['0.06273000', '97.37760000'], ['0.06314000', '3.38070000']]",1693386397301,0.062585,0.00028999999999999165,101.7061
ETHBTC,"[['0.06251000', '46.54980000'], ['0.06243000', '56.74380000'], ['0.06157000', '24.33400000']]","[['0.06260000', '60.62360000'], ['0.06262000', '24.55220000'], ['0.06270000', '134.92320000']]",1693386398301,0.062555,9.000000000000674e-05,107.1734
ETHBTC,"[['0.05631000', '0.87330000']]",[],1693386399301,,,
ETHBTC,"[['0.06157000', '24.33400000']]",[],1693386401301,,,
ETHBTC,"[['0.06254000', '62.47660000'], ['0.06253000', '25.43360000'], ['0.06247000', '133.25410000'], ['0.06244000', '14.32850000']]","[['0.06258000', '77.73020000'], ['0.06272000', '15.03880000']]",1693386402301,0.06256,3.999999999999837e-05,140.2068
ETHBTC,"[['0.06244000', '16.06250000'], ['0.06228000', '5.06820000']]",[],1693386403301,,,
ETHBTC,"[['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693386404301,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,"[['0.06243000', '3.64580000']]","[['0.06270000', '98.02120000']]",1693386406301,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,"[['0.06257000', '21.17910000'], ['0.06237000', '4.98640000']]","[['0.06258000', '74.65180000'], ['0.06259000', '90.68290000']]",1693386408301,0.06257499999999999,9.999999999996123e-06,95.83089999999999
ETHBTC,"[['0.06157000', '24.33570000']]","[['0.06258000', '77.73470000'], ['0.06259000', '87.60000000']]",1693386409301,0.062075,0.001009999999999997,102.0704
ETHBTC,"[['0.06243000', '56.74380000'], ['0.06157000', '24.33400000']]","[['0.06270000', '134.92320000']]",1693386410301,0.06256500000000001,0.00027000000000000635,191.667
ETHBTC,"[['0.06256000', '42.22200000'], ['0.06255000', '46.99920000'], ['0.06157000', '24.33740000']]","[['0.06258000', '68.55390000'], ['0.06259000', '69.12410000'], ['0.06260000', '94.91090000']]",1693386411301,0.06257,1.9999999999992246e-05,110.77590000000001
ETHBTC,"[['0.06157000', '24.33400000']]","[['0.06259000', '103.41140000'], ['0.06260000', '60.62360000']]",1693386412301,0.06208,0.001020000000000007,127.7454
ETHBTC,[],"[['0.06258000', '70.15180000']]",1693386413301,,,
ETHBTC,"[['0.06254000', '35.64380000'], ['0.06235000', '4.05520000'], ['0.05631000', '0.87330000']]","[['0.06297000', '5.29800000']]",1693386414301,0.062755,0.0004299999999999998,40.9418
ETHBTC,"[['0.06254000', '62.92300000']]","[['0.06258000', '70.22660000']]",1693386415302,0.06256,3.999999999999837e-05,133.14960000000002
ETHBTC,"[['0.06255000', '45.99920000'], ['0.06254000', '63.92300000']]","[['0.06258000', '70.22660000'], ['0.06259000', '69.12410000'], ['0.06260000', '60.04160000'], ['0.06262000', '25.13420000']]",1693386416302,0.062565,3.0000000000002247e-05,116.2258
ETHBTC,"[['0.06256000', '38.17360000'], ['0.06255000', '39.42330000'], ['0.06254000', '69.74700000'], ['0.06157000', '24.33570000']]","[['0.06259000', '103.41130000']]",1693386417302,0.062575,3.0000000000002247e-05,141.5849
ETHBTC,"[['0.06243000', '3.64580000'], ['0.06157000', '24.33400000']]","[['0.06270000', '98.02120000']]",1693386418302,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,"[['0.06254000', '42.46780000']]",[],1693386419302,,,
ETHBTC,"[['0.06254000', '70.37770000']]","[['0.06259000', '69.12410000'], ['0.06265000', '9.03910000'], ['0.06267000', '70.51300000']]",1693386420302,0.06256500000000001,5.000000000000837e-05,139.5018
ETHBTC,"[['0.06157000', '24.33570000']]","[['0.06259000', '69.14310000'], ['0.06260000', '60.02120000']]",1693386421302,0.06208,0.001020000000000007,93.4788
ETHBTC,"[['0.06255000', '45.24740000'], ['0.06254000', '36.64380000'], ['0.06253000', '53.16040000'], ['0.06157000', '24.33400000']]",[],1693386422302,,,
ETHBTC,"[['0.06256000', '38.17360000'], ['0.06255000', '41.02650000'], ['0.06007000', '2.76810000']]",[],1693386423302,,,
ETHBTC,"[['0.06255000', '46.07490000'], ['0.06254000', '35.64380000'], ['0.06243000', '56.74380000']]","[['0.06259000', '103.43030000'], ['0.06270000', '134.92320000']]",1693386424302,0.06257,4.000000000001225e-05,149.5052
ETHBTC,"[['0.06255000', '45.07490000'], ['0.06254000', '36.64380000'], ['0.06235000', '4.05520000'], ['0.06157000', '24.33400000'], ['0.06148000', '2.20860000'], ['0.06142000', '6.26990000'], ['0.06007000', '3.24330000']]","[['0.06297000', '5.29800000']]",1693386425302,0.06276,0.0004200000000000037,50.3729
ETHBTC,"[['0.06256000', '38.63840000'], ['0.06238000', '5.53800000']]","[['0.06258000', '70.21070000'], ['0.06313000', '2.24920000']]",1693386426302,0.06257,1.9999999999992246e-05,108.84909999999999
ETHBTC,"[['0.06254000', '36.64380000'], ['0.06253000', '25.43360000'], ['0.06238000', '8.53800000']]","[['0.06313000', '3.24920000']]",1693386427302,0.062835,0.0005900000000000072,39.893
ETHBTC,"[['0.06157000', '24.33400000']]","[['0.06448000', '4.55510000']]",1693386428302,0.063025,0.002909999999999996,28.8891
ETHBTC,"[['0.05631000', '0.87330000']]","[['0.06258000', '73.33090000'], ['0.06259000', '100.16830000'], ['0.06265000', '7.11770000'], ['0.06268000', '5.22850000']]",1693386429302,0.059445,0.006269999999999998,74.2042
ETHBTC,"[['0.06254000', '36.64380000'], ['0.06243000', '3.64580000']]","[['0.06259000', '112.96830000'], ['0.06260000', '47.22120000'], ['0.06270000', '98.02120000'], ['0.06391000', '31.22520000']]",1693386430302,0.06256500000000001,5.000000000000837e-05,149.6121
ETHBTC,"[['0.06252000', '22.18860000'], ['0.06200000', '30.92110000']]","[['0.06258000', '73.30960000'], ['0.06259000', '112.81830000']]",1693386431302,0.06255,5.9999999999990616e-05,95.4982
ETHBTC,"[['0.06255000', '46.07490000'], ['0.06254000', '62.65860000'], ['0.06238000', '5.53800000'], ['0.06235000', '4.05520000'], ['0.06208000', '2.93770000']]","[['0.06258000', '73.28680000'], ['0.06313000', '2.24920000']]",1693386432302,0.062565,3.0000000000002247e-05,119.3617
ETHBTC,"[['0.06243000', '56.74380000'], ['0.06238000', '8.53800000']]","[['0.06258000', '73.24180000'], ['0.06259000', '106.41830000'], ['0.06260000', '47.22120000'], ['0.06270000', '134.92320000'], ['0.06313000', '3.24920000']]",1693386433302,0.062505,0.00014999999999999736,129.9856
ETHBTC,"[['0.06254000', '35.64380000'], ['0.06253000', '52.45380000'], ['0.06112000', '2.69870000']]","[['0.06258000', '73.24000000']]",1693386434303,0.06256,3.999999999999837e-05,108.8838
ETHBTC,"[['0.06256000', '38.17360000'], ['0.06255000', '45.07490000'], ['0.06254000', '36.64380000'], ['0.06235000', '4.05520000'], ['0.06157000', '24.33400000']]","[['0.06258000', '73.22920000'], ['0.06297000', '5.29800000']]",1693386435302,0.06257,1.9999999999992246e-05,111.40280000000001
ETHBTC,"[['0.06254000', '63.69340000'], ['0.06253000', '25.43360000']]",[],1693386436302,,,
ETHBTC,"[['0.06255000', '45.24920000'], ['0.06254000', '36.64380000']]",[],1693386437303,,,
ETHBTC,[],"[['0.06281000', '3.77020000']]",1693386438303,,,
ETHBTC,"[['0.06255000', '39.42510000'], ['0.06254000', '69.45480000'], ['0.06238000', '5.53800000'], ['0.06112000', '2.73800000']]","[['0.06258000', '73.17220000'], ['0.06267000', '75.66030000'], ['0.06268000', '3.33470000']]",1693386439303,0.062565,3.0000000000002247e-05,112.5973
ETHBTC,"[['0.06238000', '8.53800000']]","[['0.06280000', '5.77500000'], ['0.06313000', '3.24920000']]",1693386440303,0.06258999999999999,0.00041999999999999676,14.313
ETHBTC,"[['0.06254000', '42.46830000']]",[],1693386441303,,,
ETHBTC,"[['0.06255000', '40.42510000'], ['0.06254000', '68.39180000'], ['0.06243000', '3.64580000']]","[['0.06270000', '98.02120000']]",1693386442303,0.062625,0.00015000000000001124,138.4463
ETHBTC,"[['0.06255000', '46.24950000'], ['0.06254000', '35.64380000']]",[],1693386443303,,,
ETHBTC,"[['0.06254000', '62.54620000'], ['0.06252000', '22.33860000'], ['0.05631000', '0.87330000']]","[['0.06259000', '106.56830000']]",1693386444303,0.06256500000000001,5.000000000000837e-05,169.1145
ETHBTC,"[['0.06254000', '35.64380000']]",[],1693386445303,,,
ETHBTC,"[['0.06254000', '62.49160000'], ['0.06243000', '56.74380000'], ['0.06238000', '5.53800000'], ['0.06235000', '4.05520000'], ['0.06157000', '24.33570000']]","[['0.06270000', '134.92320000'], ['0.06297000', '5.29800000']]",1693386446303,0.06262000000000001,0.00016000000000000736,197.4148
ETHBTC,"[['0.06254000', '35.64380000'], ['0.06238000', '8.53800000'], ['0.06157000', '24.33570000']]","[['0.06313000', '3.24920000']]",1693386447303,0.062835,0.0005900000000000072,38.893
ETHBTC,"[['0.06157000', '24.33400000']]",[],1693386448303,,,
ETHBTC,"[['0.06256000', '38.63450000'], ['0.06254000', '62.49160000'], ['0.06157000', '24.33570000']]",[],1693386449303,,,
ETHBTC,"[['0.06238000', '5.53800000'], ['0.06157000', '24.33400000']]","[['0.06313000', '2.24920000']]",1693386450303,0.062755,0.0007500000000000076,7.7872
ETHBTC,"[['0.06254000', '35.64380000'], ['0.06238000', '8.53800000']]","[['0.06313000', '3.24920000']]",1693386451303,0.062835,0.0005900000000000072,38.893
ETHBTC,"[['0.06256000', '38.17360000'], ['0.06255000', '39.42510000'], ['0.06254000', '42.46810000'], ['0.06253000', '52.31470000']]","[['0.06267000', '70.51300000']]",1693386452303,0.062615,0.00010999999999999899,108.6866
ETHBTC,[],"[['0.06264000', '51.13550000']]",1693386453303,,,
ETHBTC,"[['0.06254000', '42.46810000'], ['0.06253000', '25.43360000'], ['0.06243000', '3.64580000'], ['0.06237000', '4.98640000']]","[['0.06258000', '72.63770000'], ['0.06270000', '98.02120000']]",1693386454303,0.06256,3.999999999999837e-05,115.10579999999999
ETHBTC,"[['0.06254000', '69.37420000']]",[],1693386455303,,,
ETHBTC,"[['0.06254000', '42.46810000'], ['0.06235000', '4.05520000']]","[['0.06262000', '25.13420000'], ['0.06297000', '5.29800000']]",1693386456303,0.06258,7.999999999999674e-05,67.6023
ETHBTC,"[['0.06254000', '42.46810000'], ['0.06160000', '17.54810000'], ['0.06159000', '66.93450000']]","[['0.06259000', '103.36830000']]",1693386458303,0.06256500000000001,5.000000000000837e-05,145.8364
ETHBTC,"[['0.06157000', '24.33570000']]",[],1693386459304,,,
ETHBTC,"[['0.06157000', '24.33400000'], ['0.05631000', '0.87330000']]",[],1693386460304,,,
ETHBTC,"[['0.06243000', '56.74380000'], ['0.06157000', '24.33570000']]","[['0.06270000', '134.92320000']]",1693386461304,0.06256500000000001,0.00027000000000000635,191.667
ETHBTC,"[['0.06255000', '46.24940000'], ['0.06254000', '36.41300000'], ['0.06253000', '24.66440000'], ['0.06251000', '46.54980000'], ['0.06157000', '24.33400000']]","[['0.06261000', '17.01120000']]",1693386462304,0.06258,6.0000000000004494e-05,63.2606
ETHBTC,"[['0.06257000', '18.07800000'], ['0.06256000', '41.37840000'], ['0.06254000', '63.26080000'], ['0.06157000', '24.33400000']]",[],1693386463304,,,
ETHBTC,"[['0.06254000', '36.41300000']]",[],1693386464304,,,
ETHBTC,"[['0.06254000', '63.18320000']]",[],1693386465304,,,
ETHBTC,"[['0.06243000', '3.64580000']]","[['0.06270000', '98.02120000']]",1693386466304,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,"[['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693386467304,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,[],"[['0.06258000', '72.51540000']]",1693386469304,,,
ETHBTC,"[['0.06254000', '36.41300000'], ['0.06253000', '24.66440000']]","[['0.06258000', '74.11330000']]",1693386470304,0.06256,3.999999999999837e-05,110.52629999999999
ETHBTC,"[['0.06252000', '22.30670000'], ['0.06250000', '84.06280000'], ['0.06243000', '56.74380000'], ['0.06157000', '24.33570000']]","[['0.06258000', '74.08140000'], ['0.06259000', '103.36830000'], ['0.06260000', '46.62120000'], ['0.06270000', '134.92320000']]",1693386471304,0.06255,5.9999999999990616e-05,96.38810000000001
ETHBTC,"[['0.06253000', '51.46270000'], ['0.06251000', '46.54980000'], ['0.06157000', '24.33570000']]","[['0.06262000', '27.65030000'], ['0.06263000', '38.42870000']]",1693386472304,0.06257499999999999,8.999999999999286e-05,79.113
ETHBTC,"[['0.06257000', '15.37670000'], ['0.06253000', '50.67920000'], ['0.06182000', '6.90620000'], ['0.06157000', '24.33570000']]","[['0.06258000', '81.85800000'], ['0.06261000', '17.01120000'], ['0.06333000', '3.34320000']]",1693386473304,0.06257499999999999,9.999999999996123e-06,97.2347
ETHBTC,"[['0.06257000', '15.96620000'], ['0.06157000', '24.33400000']]","[['0.06258000', '86.35800000'], ['0.06267000', '66.24340000']]",1693386474304,0.06257499999999999,9.999999999996123e-06,102.3242
ETHBTC,"[['0.06131000', '1.97110000'], ['0.05631000', '0.87330000']]",[],1693386475304,,,
ETHBTC,"[['0.06256000', '41.85410000'], ['0.06094000', '2.29190000']]",[],1693386476304,,,
ETHBTC,"[['0.06235000', '4.05520000'], ['0.06132000', '6.71190000']]","[['0.06297000', '5.29800000']]",1693386477304,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,"[['0.06243000', '3.64580000'], ['0.06182000', '6.91580000'], ['0.03710000', '0.14150000']]","[['0.06270000', '98.02120000']]",1693386478305,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,"[['0.06257000', '15.96060000'], ['0.06250000', '84.66280000'], ['0.05837000', '4.50850000']]","[['0.06260000', '47.22120000']]",1693386479305,0.062585,3.0000000000002247e-05,63.1818
ETHBTC,"[['0.06252000', '22.33860000'], ['0.06157000', '24.33570000']]","[['0.06258000', '86.38990000']]",1693386480305,0.06255,5.9999999999990616e-05,108.7285
ETHBTC,"[['0.06256000', '45.90250000'], ['0.06255000', '42.20100000'], ['0.06157000', '24.33400000']]",[],1693386481305,,,
ETHBTC,"[['0.06243000', '56.74380000']]","[['0.06270000', '134.92320000']]",1693386482305,0.06256500000000001,0.00027000000000000635,191.667
ETHBTC,"[['0.06256000', '41.85410000'], ['0.06255000', '46.24940000'], ['0.06111000', '137.76180000'], ['0.06094000', '2.31570000']]",[],1693386483305,,,
ETHBTC,"[['0.06256000', '41.85410000'], ['0.06255000', '42.20100000'], ['0.06112000', '2.69870000']]",[],1693386486305,,,
ETHBTC,"[['0.06257000', '19.26400000'], ['0.06256000', '38.17360000'], ['0.06255000', '46.24940000'], ['0.06254000', '62.85870000'], ['0.06253000', '24.66440000'], ['0.06251000', '44.55210000'], ['0.06235000', '4.05520000'], ['0.06157000', '24.33570000']]","[['0.06258000', '84.62420000'], ['0.06260000', '46.48760000'], ['0.06262000', '25.65260000'], ['0.06297000', '5.29800000']]",1693386487305,0.06257499999999999,9.999999999996123e-06,103.8882
ETHBTC,"[['0.06157000', '24.33400000'], ['0.06142000', '6.26660000'], ['0.06136000', '9.26400000'], ['0.06001000', '1.22230000']]","[['0.06314000', '2.43220000'], ['0.06346000', '7.14770000'], ['0.06348000', '22.20270000'], ['0.06448000', '4.55510000']]",1693386488305,0.062355,0.001570000000000002,26.766199999999998
ETHBTC,"[['0.05601000', '0.47130000'], ['0.04341000', '0.00360000']]",[],1693386489305,,,
ETHBTC,"[['0.06243000', '3.64580000'], ['0.05631000', '0.87330000']]","[['0.06270000', '98.02120000']]",1693386490305,0.06256500000000001,0.00027000000000000635,101.66699999999999
ETHBTC,"[['0.06201000', '45.94920000'], ['0.06194000', '0.81590000'], ['0.06157000', '24.33570000']]",[],1693386491305,,,
ETHBTC,"[['0.06207000', '2.21490000'], ['0.06157000', '24.33400000'], ['0.06112000', '2.73800000']]",[],1693386492305,,,
ETHBTC,"[['0.06254000', '36.41300000'], ['0.06253000', '50.74990000'], ['0.06194000', '0.83600000']]","[['0.06261000', '19.06030000'], ['0.06264000', '47.37150000']]",1693386493305,0.06257499999999999,7.000000000000062e-05,55.473299999999995
ETHBTC,"[['0.06254000', '62.44480000'], ['0.06253000', '24.66440000'], ['0.06243000', '56.74380000']]","[['0.06270000', '134.92320000']]",1693386494305,0.06262000000000001,0.00016000000000000736,197.368
ETHBTC,"[['0.06254000', '36.41300000']]","[['0.06259000', '69.08110000']]",1693386495305,0.06256500000000001,5.000000000000837e-05,105.4941
ETHBTC,"[['0.06254000', '62.41070000'], ['0.06251000', '46.54980000']]","[['0.06258000', '80.12420000'], ['0.06261000', '19.79270000'], ['0.06263000', '40.42640000'], ['0.06266000', '34.41310000']]",1693386496306,0.06256,3.999999999999837e-05,142.5349
ETHBTC,"[['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693386498306,0.06266,0.0006199999999999956,9.353200000000001
ETHBTC,"[['0.06254000', '62.39450000']]",[],1693386499306,,,
ETHBTC,"[['0.06257000', '15.74080000'], ['0.06254000', '36.41300000']]","[['0.06258000', '78.52630000'], ['0.06259000', '69.06210000'], ['0.06260000', '46.50900000']]",1693386500306,0.06257499999999999,9.999999999996123e-06,94.2671
ETHBTC,"[['0.06157000', '24.33400000']]","[['0.06262000', '23.15530000'], ['0.06263000', '42.92370000']]",1693386501306,0.062095,0.0010499999999999954,47.4893
ETHBTC,"[['0.06254000', '62.04390000'], ['0.06243000', '3.64580000']]","[['0.06270000', '98.02120000']]",1693386502306,0.06262000000000001,0.00016000000000000736,160.0651
ETHBTC,"[['0.06256000', '38.17360000'], ['0.06255000', '46.24940000']]","[['0.06280000', '5.77500000']]",1693386503306,0.06268,0.00023999999999999022,43.9486
ETHBTC,"[['0.06256000', '39.17360000'], ['0.06255000', '45.24940000']]","[['0.06258000', '78.50560000'], ['0.06259000', '103.34930000'], ['0.06260000', '44.20900000'], ['0.06261000', '22.09270000']]",1693386504306,0.06257,1.9999999999992246e-05,117.67920000000001
ETHBTC,"[['0.06256000', '39.63180000']]","[['0.06258000', '79.70940000']]",1693386505306,0.06257,1.9999999999992246e-05,119.3412
ETHBTC,"[['0.06243000', '56.74380000'], ['0.05631000', '0.87330000']]","[['0.06270000', '134.92320000']]",1693386506306,0.06256500000000001,0.00027000000000000635,191.667
ETHBTC,"[['0.06257000', '15.61010000'], ['0.06235000', '4.05520000']]","[['0.06297000', '5.29800000']]",1693386508306,0.06276999999999999,0.0003999999999999976,20.908099999999997
ETHBTC,"[['0.06157000', '24.33570000']]",[],1693386509306,,,
